ticker,group,round,transition,from_attempt,to_attempt,episode_key,transition_key,y_success,drawdown_abs_low_pct,below_ma250_abs_low_pct,from_touch_day_overshoot,from_fixed_5d_overshoot,drawdown_atr_multiple,gap_days,trading_days_between,drawdown_bucket,below_ma250_bucket,attempt_bucket
GOOGL,mega_cap_software_like,4,3_to_4,3,4,GOOGL|4,GOOGL|4|3_to_4|2015-04-23,0,3.579745193282413,5.069827712190267,-0.7417767278007803,-0.7417767278007803,2.2430977653980566,10,8,003_005,005_010,3+
GOOGL,mega_cap_software_like,4,4_to_5,4,5,GOOGL|4,GOOGL|4|4_to_5|2015-05-11,0,4.524090454389562,4.684985583220458,0.6644496153203505,4.847204791220516,2.759090915537324,18,12,003_005,000_005,3+
GOOGL,mega_cap_software_like,4,5_to_6,5,6,GOOGL|4,GOOGL|4|5_to_6|2015-05-19,0,1.9751413100698945,4.214381068114204,-0.9223882912643644,-0.9223882912643644,0.9454893674812,8,6,000_003,000_005,3+
GOOGL,mega_cap_software_like,4,6_to_7,6,7,GOOGL|4,GOOGL|4|6_to_7|2015-05-27,0,1.1487810086709516,2.7813571519883395,-0.951848932597288,-0.0639062306919902,0.675437195338556,8,5,000_003,000_005,3+
GOOGL,mega_cap_software_like,4,7_to_8,7,8,GOOGL|4,GOOGL|4|7_to_8|2015-06-02,0,1.9251177318869608,2.631624151404399,-0.5638579248420816,0.0927235182897723,1.2299677272009562,6,4,000_003,000_005,3+
GOOGL,mega_cap_software_like,4,8_to_9,8,9,GOOGL|4,GOOGL|4|8_to_9|2015-06-11,0,2.7258847568498723,3.413040003789558,0.0927235182897723,0.0927235182897723,1.8589577200500664,9,7,000_003,000_005,3+
GOOGL,mega_cap_software_like,4,9_to_10,9,10,GOOGL|4,GOOGL|4|9_to_10|2015-06-19,0,1.9689686721538704,3.3279512708964454,-0.5363879078063571,-0.5363879078063571,1.4035138347771188,8,6,000_003,000_005,3+
GOOGL,mega_cap_software_like,4,10_to_11,10,11,GOOGL|4,GOOGL|4|10_to_11|2015-07-07,1,3.2250048856147684,3.071924853926289,0.0686597304029312,1.4591155316598936,2.4510259649045696,18,11,003_005,000_005,3+
GOOGL,mega_cap_software_like,8,1_to_2,1,2,GOOGL|8,GOOGL|8|1_to_2|2018-12-03,0,9.822113641256468,10.703584563497117,0.1712058996610865,0.1712058996610865,3.3493483113194253,42,29,008_012,010_015,1
GOOGL,mega_cap_software_like,8,2_to_3,2,3,GOOGL|8,GOOGL|8|2_to_3|2019-01-18,0,12.424318033414716,12.89872593061634,1.0299159429487448,1.0299159429487448,4.930689287277478,46,31,012_020,010_015,2
GOOGL,mega_cap_software_like,8,3_to_4,3,4,GOOGL|8,GOOGL|8|3_to_4|2019-01-31,1,3.72799243024593,4.603214985952109,-0.1597736131705218,-0.1597736131705218,1.5601347437734383,13,8,003_005,000_005,3+
GOOGL,mega_cap_software_like,12,1_to_2,1,2,GOOGL|12,GOOGL|12|1_to_2|2023-04-04,1,3.5116561362458665,5.214195081559925,0.7110537856042098,0.7110537856042098,1.1971726685305824,13,9,003_005,005_010,1
