Date,Open,High,Low,Close,Volume
2014-03-04,30.156163,30.180982,30.019655,30.153929,58649292
2014-03-05,30.157408,30.356713,30.067064,30.23708,49362588
2014-03-06,30.336855,30.432908,30.245517,30.270586,50673276
2014-03-07,30.449038,30.453754,30.067805,30.150951,60543396
2014-03-10,30.173292,30.221691,29.885381,30.071035,48535416
2014-03-11,30.125635,30.139286,29.700471,29.783617,68451480
2014-03-12,29.694516,29.978704,29.391465,29.965054,78493428
2014-03-13,29.981185,30.044476,29.405612,29.512337,93730176
2014-03-14,29.33686,29.557262,29.102064,29.108765,91664244
2014-03-17,29.26885,29.711141,29.240554,29.587786,86397516
2014-03-18,29.651576,30.07004,29.611615,30.063337,72527400
2014-03-19,30.076743,30.081459,29.645125,29.765253,64451484
2014-03-20,29.782625,30.022387,29.668702,29.713379,67320612
2014-03-21,29.940482,30.022883,29.348279,29.362923,128211660
2014-03-24,29.391466,29.409087,28.442353,28.739695,121362516
2014-03-25,28.939989,29.035297,28.468413,28.759302,96311592
2014-03-26,28.840958,29.078238,28.083705,28.095369,103096800
2014-03-27,28.067573,28.094627,27.354002,27.656309,152735112
2014-03-28,27.773454,28.12565,27.742926,27.801998,90265644
2014-03-31,28.056402,28.170573,27.620812,27.662014,77614308
2014-04-01,27.804976,28.232623,27.748635,28.167845,87152760
2014-04-02,28.341832,28.41381,27.897556,28.173058,83360556
2014-04-03,28.434492,29.173881,28.068517,28.340767,80366000
2014-04-04,28.690375,28.748396,27.001336,27.039024,107274000
2014-04-07,27.016211,27.267137,26.309056,26.809916,79232000
2014-04-08,27.029105,27.764526,27.011749,27.646997,69650000
2014-04-09,28.060083,28.157279,27.54137,28.119591,60632000
2014-04-10,28.1672,28.177614,27.051422,27.110434,65890000
2014-04-11,26.67652,27.155065,26.451381,26.667595,63494000
2014-04-14,26.960174,27.424337,26.80446,27.036543,50824000
2014-04-15,27.324165,27.417892,26.31451,27.210108,79956000
2014-04-16,27.65642,27.968839,27.428306,27.963879,91644000
2014-04-17,27.587986,27.621707,26.74892,26.944305,112294000
2014-04-21,26.977038,26.977038,26.481136,26.747435,48502000
2014-04-22,26.580312,27.175394,26.580312,27.051418,46622000
2014-04-23,26.960669,27.016705,26.190038,26.655193,39114000
2014-04-24,26.86248,26.902649,26.332362,26.502953,41348000
2014-04-25,26.394847,26.474191,25.910847,25.940601,47400000
2014-04-28,26.074497,26.079455,25.340562,25.934652,75056000
2014-04-29,25.979777,26.667592,25.935641,26.596678,50704000
2014-04-30,26.536675,26.597174,26.237646,26.524773,40770000
2014-05-01,26.493534,26.774215,26.424603,26.70578,40086000
2014-05-02,26.850081,26.897688,26.444929,26.474684,35616000
2014-05-05,26.294672,26.566426,26.162762,26.547087,24568000
2014-05-06,26.451875,26.508409,25.898946,25.914318,36700000
2014-05-07,25.948038,26.006554,25.345022,25.687689,61486000
2014-05-08,25.574624,26.151358,25.51214,25.7953,49040000
2014-05-09,25.719928,26.151362,25.503219,26.11516,45224000
2014-05-12,26.374018,26.716687,26.159293,26.700817,38968000
2014-05-13,26.757847,26.976539,26.674536,26.855043,40240000
2014-05-14,26.868926,26.868926,26.436997,26.501465,25618000
2014-05-15,26.438486,26.481135,26.050195,26.239134,36658000
2014-05-16,26.262935,26.324427,25.963906,26.198469,38154000
2014-05-19,26.227234,26.746443,26.067555,26.720655,39530000
2014-05-20,26.778675,27.093571,26.608581,26.798016,48506000
2014-05-21,26.922486,27.262177,26.883308,27.259699,31294000
2014-05-22,27.383673,27.669313,27.324164,27.54484,42994000
2014-05-23,27.677743,28.018427,27.481366,27.95892,53450000
2014-05-27,28.156285,28.507879,27.976274,28.507879,43716000
2014-05-28,28.493001,28.646234,28.263894,28.288689,31632000
2014-05-29,28.434492,28.438954,28.189517,28.294151,28222000
2014-05-30,28.347706,28.39432,28.057602,28.348202,37434000
2014-06-02,28.253983,28.286714,27.606832,27.985701,33210000
2014-06-03,27.815109,27.889495,27.400039,27.498228,40626000
2014-06-04,27.349953,27.70006,27.203166,27.461035,34582000
2014-06-05,27.62716,28.018427,27.525005,28.014956,35868000
2014-06-06,28.175135,28.206873,27.749651,28.069508,34804000
2014-06-09,28.105212,28.365561,28.029339,28.302582,30594000
2014-06-10,28.205877,28.365558,28.074463,28.182076,29676000
2014-06-11,28.064052,28.215302,27.95297,28.142405,22580000
2014-06-12,28.11761,28.11761,27.629147,27.745684,30930000
2014-06-13,27.774443,27.802709,27.459051,27.787832,27066000
2014-06-16,27.634102,27.6708,27.274575,27.388632,39436000
2014-06-17,27.391607,27.460042,27.149112,27.305321,29552000
2014-06-18,27.413427,27.839903,27.352928,27.803207,41212000
2014-06-19,27.827507,28.018429,27.605343,28.017933,52548000
2014-06-20,28.090334,28.106202,27.739236,28.093805,63212000
2014-06-23,27.986198,28.486562,27.944045,28.479124,34456000
2014-06-24,28.475649,28.873856,28.224723,28.392338,56886000
2014-06-25,28.442427,29.124292,28.428046,29.056353,42294000
2014-06-26,29.22347,29.238346,28.742445,28.998827,40248000
2014-06-27,29.032546,29.15305,28.892208,29.044449,40426000
2014-06-30,29.097507,29.144618,28.925429,28.993864,29578000
2014-07-01,29.141642,29.43968,29.0742,29.332067,32864000
2014-07-02,29.370254,29.463979,29.214044,29.29686,23916000
2014-07-03,29.342485,29.46894,29.208593,29.410919,17978000
2014-07-07,29.432245,29.538367,29.156027,29.295872,26734000
2014-07-08,29.07817,29.157514,28.46474,28.682936,42504000
2014-07-09,28.710214,28.965603,28.613513,28.928905,27456000
2014-07-10,28.415149,29.02263,28.370518,28.764265,28724000
2014-07-11,28.811869,29.170407,28.791041,29.092054,30232000
2014-07-14,29.287936,29.49919,29.094037,29.469435,39032000
2014-07-15,29.513571,29.521009,29.025603,29.409927,33476000
2014-07-16,29.599855,29.60531,29.270577,29.288925,28816000
2014-07-17,29.207105,29.233389,28.606074,28.802946,58706000
